Text,True Label,Predicted Label
today we unveiled a commemorative chair in the us capitol in honor of american service members who in the course of their courageous military service have been rendered missing in action or prisoners of war thank you rolling thunder for helping make this dedication possible,0,1
we grieve for philando castile alton sterling & dallas police shooting victims we can t defeat violence w/ violence,0,1
at 6 2 attorney general janet reno wasn t just one of the tallest she set the bar extremely high for public servants rip,0,1
the surgeon_general will also join us to give opening remarks see you soon,0,1
had a great conversation with dick <unk> it out,0,1
the bipaisan women s entrepreneurship & economic empowerment act which i introduced today with houseforeign chairman repedroyce will help women everywhere pursue their dreams & make women s economic success a priority …,0,1
<unk> 151 votes then 112 i remember both races well,0,1
wall street is volatile unpredictable and far too risky to afford tying the retirement incomes of some 60 million social security recipients to its ups and downs no privatization no entitlement reform,0,1
those who have served their time deserve the right to vote thank you nygovcuomo for taking this historic step forward …,0,1
met jesus owner of jxr constructors and a marine corps veteran jesus has a background in professional construction management experience he staed his business in 2012 and serves both the government and private sector s d small biz day,0,1
don t forget to vote today polls are open until 8 00 pm,0,1
thanks to everyone who took pa in my telephone town hall tonight listening to you is my most impoant job,0,1
the application process is time consuming confusing & not in spanish it has been over 7 weeks since the funding was authorized in congress but these institutions still have not been able to receive any of it pueo rico needs disaster relief funding now,0,1
rulesdemocrats gop rep conawaytx11 is still pushing housegop rulesreps to only allow amendments to farm bill from members of congr…,0,1
repealing the estate tax isn t just a boon for the 5 500 wealthiest americans it is a bust to federal taxpayers,0,1
raiseupmo increased consumer spending lower employee turnover increased productivity and happier customers are main reasons why ove…,0,1
today is national prescription drug take back day i will be visiting with qfcgrocery on broadway in everett this tuesday to hear more about their program find a take back location near you ➔,0,1
may is national asthma & allergy awareness month as a chair of the house asthma & allergy caucus i m deeply concerned by the effects trump administration policies will have on americans living with asthma read more here,0,1
the two areas where congressional gop clearly gave away way too much to big business & investors was on lowering the corp rate to 21% and not making any real changes to carried interest,0,1
four trump <unk> have gone bankrupt or is it six and all exactly the same way borrowing more than they could afford to pay …,0,1
together we can prevent cancer hpv,0,1
happy easter,0,1
to improve military readiness i introduced an amendment to allow qualified immigrants to enlist & patriotically serve in the u s military their strategically valuable language & cultural skills & desire to serve would improve readiness shofalls,0,1
republicans and democrats agree— it s time to find a permanent solution for dreamers who were brought here through no fault of their own they are a pa of our communities i am proud to suppo the bipaisan denham rule to give us a vote,0,1
thank you <unk> for the great tour this week i believe small businesses are the foundation of communities all across the state and i ll continue to fight for them in washington,0,1
tulsipress to our friends on kauai please repo any damage to your propey from the recent storm on the kaua i county website by c…,0,1
<unk> this is frightening and cannot be the norm holocaust is fading from memory survey finds - 41% of americans and <unk>,0,1
every year we take a moment to honor the memory & sacrifice of the police officers who have lost their lives in service to public safety & thank their families for sharing these brave men & women with our communities peace officers memorial day,0,1
cityofpuyallup free family fun this friday,0,1
great spending time today with members of the new york state school board we had a productive conversation about our great li schools the elimination of the state & local tax deduction will cause new challenges we need to eliminate unfunded mandates thanks for stopping by,0,1
i m proud to join my colleagues in voting to pass the disaster recovery reform act today with overwhelming suppo from both sides of the aisle …,0,1
1/3 our office was incredibly saddened to hear of the passing of our friend and my former colleague <unk> a dedicated public servant who cared deeply about his district and the commonwealth our thoughts and prayers go out to chris family and friends,0,1
astros watch live as the world series champion astros are honored at the white house,0,1
chaos allows for terrorist organizations to operate freely this is one of the many reasons we must find a lasting diplomatic solution that will be peace and security to syria the region and the world …,0,1
his unwillingness to condemn the white supremacists & neo-nazis who carried out these violent acts of hatred is inexcusable 2/5,0,1
jaclyncorin sign this petition in suppo of march for our lives 🖊,0,1
please pause for a moment of silence today september11 never forget,0,1
today i urged the appropriations committee to require all flags purchased by dod to be american made the flag is our nation s greatest symbol and we should ensure that flags purchased by our government are made right here in our country click to read my letter,0,1
there is no silver bullet to address the opioid crisis but these funds and resources are a boost from the federal government to help provide our communities across nohern ohio with much-needed relief …,0,1
though we didn t always agree i like speakerryan & appreciate his service in one of the most challenging jobs in washington,0,1
update on pinellasco911,0,1
we should be able to reach a compromise – this shouldn t be a politicized issue our lives are on the line <unk> simmons 4/6,0,1
rest in peace,0,1
<unk> eagle pride,0,1
planned parenthood plays a critical role in meeting the health care needs of low-income & underserved men & women across philly stand with p p,0,1
spoke with latamgoesglobal about the rapidly changing dynamics in the economy education and security between the united states and latin america,0,1
america does not belong to one race or ethnicity or group,0,1
on peace officers memorial day we remember those lost while serving our communities honoring our brave law enforcement who keep us safe every day national police week,0,1
as investigation into chelsea explosion is ongoing let s suppo & thank our brave first responders & wish speedy recovery to the injured,0,1
my thoughts and prayers are with all affected in west virginia crash,0,1
commemorating vietnam human rights day the <unk> back in hanoi need to know that we re watching,0,1
the privilege was all mine congrats again and best of luck on your <unk> program,0,1
political rights religious freedom and human dignity cannot be suppressed in a free and open society,0,1
i was honored to join afghan first lady rula ghani usip to discuss the role of women as peacemakers <unk>,0,1
these investments are key to strong families & communities job creation & economic growth also the fy18 omnibus rejects scores of divisive <unk> riders targeting women s health clean air & water & other critical priorities <unk>,0,1
budgets are about priorities and choices president trumps proposed budget would hu working families and the vulnerable in florida s 5th check out my op-ed …,0,1
my town halls in tillamook and lincoln counties originally scheduled for tomorrow saturday 20th have been rescheduled please see new dates and locations below i hope to see everyone there,0,1
pleasure meeting with wgrdc to discuss investments in transpoation & infrastructure and the impoant work the organization does to advance women in the government relations field,0,1
military families are our heroes on the home front and make sacrifices for our nation today a grateful nation honors the spouses of servicemembers who bravely gave their lives in defense of our freedom we can never repay this ultimate sacrifice gold star spouses day,0,1
you owe it to yourself and the principle of ethics in public life to read walter <unk> s work,0,1
icymi i appeared on <unk> to discuss the latest on noh korea you can listen to the segment at the following link staing around 23 17,0,1
speakerryan thank you for your service now would be a good time to do the right thing and bring the dream act to the floor since you don t have to worry about re-election,0,1
there is a final agreement on the tax bill now it s time to see what s in it and hope it s good for california,0,1
yesterday i was joined by sgu veterans & veterans organization leaders to celebrate the enactment of the hmong veterans service recognition act as enacted in last week s appropriations law after nearly a decade of determined bipaisan bicameral policy effos we did it,0,1
us_imls the <unk> is home to two veteran resource centers these centers help veterans and their loved ones learn about…,0,1
i am sorry to hear about my friend & colleague dorismatsui s car accident i m glad to know she is doing well & wish her a speedy recovery,0,1
thrilled to be in lyons this evening for a town hall hearing directly from community members,0,1
catmcewen <unk> inspirational you will love it 🇺🇸,0,1
read more about my better deal plan <unk>,0,1
will all of y all be my valentine,0,1
last fall i led a trade mission to the uk with <unk> the <unk> team joined me to celebrate the same growth and connectivity we did today i look forward to hearing about <unk> s future discoveries and success global s d,0,1
2 weeks until big guns pre-order today and receive a signed bookplate,0,1
today i spoke on the house floor to honor a mentor a fellow <unk> a voting rights activist and an american hero reverend dr frederick douglas reese he will be missed and his legacy will never be forgotten,0,1
carolynlochhead pelosi puts her foot down on spending bill leading to dreamer legislation via sfchronicle,0,1
medicaid work requirements allow the government to decide who is wohy of health care and who isn t it has never been about helping people find jobs …,0,1
we remember and honor the 1 5 million innocent men women and children of the armenian genocide i stand with armenians around the world to ensure what happened is both recognized and remembered,0,1
under current law wealthy donors in states like alabama can turn a profit on contributions to private school voucher organizations by claiming state and federal tax benefits terrible use of public funds that could b helping public schools …,0,1
it s a great afternoon for the 24th annual greek independence day parade happy to serve with mayor may walsh as honorary chairs of the festivities,0,1
nationals baseball is back in dc one pursuit,0,1
glad to join my colleagues repmccaul and repteddeutch in helping pass bipaisan legislation to hold iran accountable for its unacceptable abuse of human rights,0,1
it s good that mental health services are being expanded for our veterans but we need to make sure our veterans know about them and use them,0,1
great meeting today <unk> re hr 52 my bill to provide paid apprenticeships on infrastructure projects for aa men ages <unk> and others,0,1
securing reliable water sources for our san joaquin valley is one of my top priorities my discussion w/ usda secretarysonny & local water expes about california water issues & our needs in the valley was an impoant step in my ongoing effos to fix our broken water system …,0,1
the uscensusbureau is hosting free webinars every wednesday at 2 00 pm edt for world trade month these informative webinars are good for chambers of commerce economic development corporations custom brokers <unk> small businesses read more here,0,1
thank you president glenn for putting so <unk> what so many of us know so well lawrence is a resilient city and i am proud to represent its remarkable people organizations and institutions 1/3 …,0,1
repjudychu trump is ready to veto farm bill unless stricter work requirements are added to snap food stamps but &gt 80% of <unk>,0,1
thank you to the <unk> for inviting me to speak at today s lunch with our leaders event solving our most pressing problems won t be possible without the private and public sectors working together for the greater good i look forward to continuing our panership,0,1
don t miss the first total solar eclipse on america s mainland in 38 years check out when you ll be able to see eclipse2017 in wi here,0,1
a group over 200 women volunteered w/the u s army as telephone operators the hello girls provided crucial suppo that connected the front lines with the supply and military command despite these heroic effos the hello girls did not receive veteran status for sixty years,0,1
i hope that you will be able to join our upcoming parent power this saturday may 19th from 9 00 a m to 2 00 p m at petersburg high school <unk> johnson rd petersburg va <unk>,0,1
veterans lives are literally hanging in the balance we need a qualified individual with integrity at the helm of the va not the closest doctor within arm s reach of realdonaldtrump,0,1
albrightknox we re proud to announce erie county free week at the ak from march 29 to april 5 2018 we invite all erie county <unk>,0,1
tbt great visit in d c yesterday with <unk> members,0,1
continuing to commemorate the 242nd bihday of the us marine corps in falmouth,0,1
please join me in protecting our nation s children while tackling our budget challenges,0,1
i ll be on outnumberedfnc discussing the latest on noh korea and the upcoming noh korea summit with reptedyoho tune in at 10 10am pt to watch,0,1
great piece on holding ourselves accountable to recognize and quote women,0,1
public_citizen this is perry hopkins an overdose survivor whose life was saved through a rapid administration of naloxone <unk>,0,1
not having power is frustrating i am still w/o at my home but let us keep in mind the inherent danger our wapa <unk> face each day,0,1
<unk> thrilled to host peterwelch as we tour <unk> businesses and meet with residents thanks to all who have come out to talk…,0,1
well this ceainly isn t fake news,0,1
enjoyed hearing about <unk> s federal priorities and meeting with you <unk> and <unk> …,0,1
joining me for this edition of quick questions about congress with kilmer is colorado repkenbuck my fellow co-chair of the house reformers caucus tune in to hear more about how we re working to build consensus and fix congress,0,1
thank you <unk> for fighting to ensure that all employees are protected from sexual harassment regardless of the size of their employer company,0,1
my thoughts and prayers go out to all affected by the marathon explosions i offer my sincerest condolences to the richard family,0,1
uscis even in a government shutdown come to interviews and appointments at our offices only a few of our programs will be affected …,0,1
very interesting,0,1
in uniontown in lowndes county and across rural america i am fighting for clean water and wastewater treatment - every american deserves these basic services …,0,1
great to see the next generation of leaders fighting for change,0,1
in this week s e-newsletter i recap the latest including work to hold epascottpruitt accountable protect the 2016 methane waste prevention rule get every kid in a park and suppo colorado refugees plus sign up for my live telephone town hall,0,1
asian pacific american heritage month is a time to celebrate the accomplishments and vast contributions asian pacific americans have made to the united states,0,1
good luck tonight sfgiants <unk> <unk> e v e n,0,1
deputy <unk> was a pillar of our community keeping us safe and serving us honorably last night we recognized his sacrifice and the sacrifice made by all our men and women in law enforcement true heroes and <unk>,0,1
i m joining teamcavuto on foxbusiness in 10 minutes,0,1
brianschatz please if you think that every senator should be given enough time to read a <unk> dollar piece of legislation,0,1
taking place in middle of investigation into cyber attack on us and trump involvement this shatters public confidence in our systems 2/2,0,1
raysbaseball locked down <unk> final rays 6 boston 4,0,1
tragic and horrifying news out of florida we can t keep accepting this as normal my thoughts are with the victims of this senseless violence,0,1
sgt henry johnson was a true american hero his legendary bravery and selflessness cannot be overstated i am proud to have played a small pa in ensuring his actions in service of this nation receive the full honor and remembrance that they deserve … …,0,1
it s water over the dam here in ct cool tour of the <unk> river <unk> <unk>,0,1
honored to have joined world leaders in israel to honor legacy of shimon peres who i ve admired as man of faith conviction & peace,0,1
openfairskies we appreciate that the administration is acting to level the playing field with the gulf carriers and their massive gove…,0,1
propeies in our community minute <unk> park home of the world series champion astros is one of the country s best-known brownfields success stories there are many benefits to investing in smaller and disadvantaged communities through the brownfields program,0,1
from rebuilding our crumbling roads and bridges to strengthening our schools to expanding access to broadband a substantive equitable infrastructure investment could unite a historically paisan congress 1/2,0,1
thinking of former first lady barbara bush and the entire bush family at this difficult time,0,1
pgpfoundation repderekkilmer on how congress tends to look at spending and the debt the debate is generally about discretionary sp…,0,1
join me live on facebook right now for my opioid workshop and how to help loved ones watch at,0,1
usually have a positive <unk> on delta not on this morning s <unk> flight to lax,0,1
my remarks during yesterday s subcommittee hearing on my legislation to protect veterans credit,0,1
realdonaldtrump attacking comey calling him an untruthful <unk> ball isn t fighting back or standing tough it is a failure to uphold the prestige of the presidency and show restraint in the face of criticism reality tv stars may thrive on <unk> but presidents don t,0,1
yestongs repohalleran says interior must be central in the effos to continue ngs s long-term operation,0,1
the use of chemical weapons is absolutely <unk> but the american people deserve to know the long-term strategy for this response potus should come to congress for an authorization of use of military force with a clear strategy and clear objectives …,0,1
i had a wonderful time at the braintree council on aging s luncheon yesterday thank you director <unk> <unk> and mayor joe sullivan for your hospitality i enjoyed seeing everyone and discussing how funding from the recently passed omnibus bill can help local communities,0,1
every day our government is shutdown over 1 billion is lost our economy needs congress to work together and pass a budget end the shutdown,0,1
thank you for inviting me to speak always appreciate the oppounity,0,1
please follow this link to join us live as we celebrate our veterans at our 3rd veterans university,0,1
while i am glad that the omnibus appropriations bill provided much needed resources to impoant progressive priorities i ultimately felt i could not suppo it it did not take action to protect dreamers or to stabilize obamacare exchanges 1/2,0,1
don t forget tomorrow is the deadline to file your taxes visit for last minute tips and resources to assist you in completing your taxes tax day2018,0,1
sitting in on the facebook social media privacy and the use and abuse of data at a joint session of the senate judiciary and commerce committees,0,1
great to hear from firefighting agencies about how the federal government can suppo wildfire mitigation effos i fought for a wildfire funding fix in this year s spending bill & i m looking forward to the next listening session with other agencies …,0,1
thanks <unk> for joining our hearing your perspective on engaging men is invaluable in this discussion to fully take on sexual harassment in the workplace men must be a pa of the equation no one benefits from toxic workplaces & we must all be a pa of the solution,0,1
icymi enjoyed my visit today at atlanta & company talking about my 13th annual health fair this saturday,0,1
first up in washington meeting with nancypelosi to discuss the path forward on the aca child welfare and the title <unk> waiver,0,1
in honor of national police week tens of thousands of law enforcement officers come to dc to paicipate in events & honor those who have paid the ultimate sacrifice in contra costa we recognize & thank the police officers who serve our communities & keep us safe police week,0,1
congress just voted to begin considering the nuclear waste policy amendments act of 2018 which will bring unwanted nuclear waste to our state & ignore the will of nevadans tomorrow i ll vote no on h r 3053 we won t be a dumping ground for the country s nuclear,0,1
flooding is ongoing in the indianapolis area due to heavy rainfall this morning be prepared for severe weather have a storm preparedness kit ready learn more,0,1
last december i joined my colleagues to launch the bipaisan congressional reformers caucus our goal is to work across the aisle in pursuit of common sense reforms to congress and the legislative process read my statement here …,0,1
otd in <unk> america was put to the test as the civil war began today in 1945 our nation mourned the loss of franklin roosevelt in their leadership through dark times fdr and lincoln sought to unify our nation not divide it,0,1
have a safe and happy easter celebration,0,1
barbara bush was a remarkable woman first lady and american she was a <unk> of grace and decency throughout her life and an example to so many she will be missed and my condolences to her family and loved ones,0,1
<unk> new repo mick mulvaney recently threatened to hide cfpb s complaint database over half of the top 30 financial institut…,0,1
thank you to everyone who joined us for the ribbon cutting at our new rockford office yesterday this office belongs to the people of illinois 17th congressional district and i hope this serves as a place you can turn to when you are in need of assistance,0,1
putin s choice to expel <unk> the u s consulate in st p <unk> is unfounate - let s be resolved with our nato allies against russian geopolitical <unk> show american values when our ideals are threatened and not venture any fuher down the path of appeasement,0,1
if only there was a constitutional clause that blocked this type of quid pro quo by prohibiting the president from receiving payments & gifts from foreign governments oh wait – there is it s called the emoluments clause …,0,1
from my growing family to yours happy easter2018,0,1
proud to be in orangeburg for the groundbreaking of the <unk> street safety enhancement project 1/2,0,1
you really <unk> yourself washington our state ranks 1 in economic activity,0,1
today is peace officers memorial day please join me in praying for all the members of our law enforcement community who made the ultimate sacrifice may they rest in peace,0,1
today i spoke at the <unk> conservation council luncheon where i discussed the appropriations process and commended the council for the great conservation work they do around the world,0,1
fact someone in the united states has a stroke every 40 seconds learn how you can prevent this from happening stroke month …,0,1
big news proud to announce that congress passed my request to fix fire-borrowing in this year s appropriations package a 20 billion <unk> fund for wildfire suppression was included to provide parity with other natural disasters like hurricanes floods and tornadoes,0,1
thank you to <unk> kencenprez deborah <unk> and kencen chairman david rubenstein for highlighting as across america and right here in fo lauderdale,0,1
raul_labrador toma <unk> favor de promesa,0,1
needs to work on his putting,0,1
today the fbi is presenting <unk> vegas with the community leadership award this award recognizes their contributions to public safety with their awareness campaigns on human trafficking and following 1 october endtrafficking,0,1
vvmf on this day 1973 the last combat troops leave vietnam more than 3 million americans served and more than 58 000 men and women m…,0,1
reminder tonight february 5th and tuesday february 6th i ll be holding telephone town hall meetings for my constituents at 6 45 p m pst tune in via live webstream to submit your questions i look forward to speaking with you …,0,1
thanks to <unk> <unk> raymond willis and stephen <unk> for coming by to talk about ways to improve infrastructure for wastewater treatment facilities,0,1
happy 160th bihday iowa state iowastateu,0,1
families across arizona are torn apa by human trafficking we cosponsored a commonsense solution signed into law today to fight back we ll continue to work across the aisle to bring an end to the international human trafficking crisis,0,1
republican pay leadership waited 4 months to reauthorize the children s health insurance program chip,0,1
i couldn t agree more and this is why i am fighting against gop attacks on the cfpb and suppoing regulations of payday lenders,0,1
there s something unique about this ruling against president trump s attack on sanctuary cities all three judges are republican appointees …,0,1
<unk> <unk> intro d the clear act earlier this month to help reduce burden of student debt read more here,0,1
yesterday i met with troops at <unk> & looked at upgraded amphibious assault vehicles,0,1
the jewish festival of lights begins tonight at sunset happy hanukkah to all who celebrate,0,1
the average age of our nation s bridges is 42 years old most were built with the expectation of a <unk> life span fix the fund 3/,0,1
the noh & south korea summit is set for this week at the dmz we extend our best wishes to president moon for successful talks very proud of the unbreakable <unk> <unk> alliance and this diplomatic push,0,1
happy mothers day to all the wonderful and loving moms across the 1st district of illinois and around the world,0,1
the future of tomorrow is being shaped by the teachers of today teacher appreciation day,0,1
sad to learn about the passing of frank skaados who i served with in the nys assembly he cared deeply about his constituents & championed many issues including the environment education & economic development condolences to his family & friends,0,1
nytimes president trump has announced the withdrawal of the united states from the iran nuclear deal,0,1
today is national vietnam war veterans day a time dedicated to honoring all of the men & women who served during the vietnam war to these brave individuals & their families we can never say thank you enough for your service and sacrifice vietnam war veterans day deptvetaffairs,0,1
data is a key asset to delaware and with events like the open data challenge s <unk> today at the university of delaware — we are <unk> into the potential,0,1
ursula le guin was a literary giant and a poland icon i think her science fiction talent made her political observations which on occasion she would share with me all the more insightful and she was just a delightful human being,0,1
i m with the pokjournal editorial board more than 140 people die every day from drug overdoses – this epidemic is killing our kids and <unk> havoc in our communities,0,1
while it s encouraging that there is a little more stability for the fiscal situation and there is some needed investment for neglected priorities overall the budget proposal falls far sho of the mark and was not wohy of my suppo,0,1
i pressed secretary of defense mattis during yesterday s hascdemocrats hearing about the potential for military intervention in syria without robust debate and a clear strategy forward read more about the hearing and the secretary s comments here …,0,1
it s been 50 years since his assassination but dr main luther king jr s message is more relevant now than ever the ultimate measure of a man is not where he stands in moments of comfo and convenience but where he stands at times of challenge and controversy mlk50,0,1
in our letter we encouraged the ftc to thoroughly investigate facebook s actions and in the event that it finds wrongdoing on facebook s pa impose penalties that send a clear message about the severity of this issue read the full letter below,0,1
thanks to the tax scam wall street got to use the bulk of its tax savings for massive stock buybacks and bonuses,0,1
introducing sam <unk> author of <unk> at the national press club to discuss the opioid epidemic,0,1
hey ca38 — february was a productive month check out my monthly latest from linda newsletter to see what i worked on this past february if you currently don t receive my newsletter don t forget to sign up …,0,1
this is an abuse of power and of women in this country women have a constitutionally-protected right to choose just because you disagree doesn t mean you get to take that choice away …,0,1
namigeorgia september is national suicide prevention awareness <unk> time to share resources suicide preven…,0,1
packed productive day of meetings yesterday among them i met with border patrol agents from el paso to discuss how to attract and retain top talent spoke w/ a nurse from the houston va about ensuring those who have borne the battle for this country can get great healthcare,0,1
secretary carson once called povey a state of mind i wonder what he calls spending 31 000 on a dining set for his office i call it an abuse of taxpayer money and a breach of public trust …,0,1
many navajo chapter houses in remote areas rely exclusively on <unk> to deliver emergency services to high-risk & elderly populations,0,1
we need to do right by our students and our neighborhoods by preventing the next shooting that takes anyone s life honor with action,0,1
it s always a pleasure to welcome visitors to capitol hill had a great talk with my friends from <unk> about empowering african-americans and other disenfranchised individuals to secure economic self reliance parity power and civil rights,0,1
today congress lost one of its <unk> champions for working men & women louise slaughter was a force- she fought tirelessly for hardworking families w/ tenacity grace & humor johndingell & i are saddened by the loss of a good friend & our prayers are w/ the slaughter family,0,1
natwicassoc wic is in good hands thank you rep rosadelauro for your passion and hard work on the wic program s behalf,0,1
from give me your tired your poor your huddled masses yearning to breathe free to keep out closing our doors to refugees is a tragedy for america s standing as a beacon of freedom for the world …,0,1
it was a pleasure speaking with the students of the university of illinois agriculture and policy leadership program it is inspiring to see such bright young students interested in the future of farming,0,1
more bad news from the republican tax package healthcare companies are getting a windfall but it isn t getting passed on to patients in the form of long-term savings join me in fighting back against paul ryan s misguided policies >>,0,1
our hashtags hands off d c and no d c riders topped washington s trends during our press conference this week thank you to everyone who amplified keep in touch to stay in the fight to protect dc home rule during the appropriations process,0,1
<unk> we re looking forward to hosting this impoant event on may 19 and encourage people to attend and learn more about the inves…,0,1
today on international womens day we celebrate the contributions of women in science business government technology as and beyond we acknowledge how far we have come around the world and recognize the steps we still must take,0,1
awful tragedy in forest park as a parent of young children i cannot imagine what the family of anthony perez is going through please join me in sending them our deepest thoughts and prayers at this difficult time,0,1
i m relieved the government spending bill that passed the house today does not make any cuts to <unk> nrel is one of jefferson county s largest employers and an economic engine for the state,0,1
<unk> our 2018 host committee for our 2nd annual capital region executive leadership mission <unk> <unk> <unk>,0,1
our respected housefloor chaplain was fired today by speakerryan lots of news outlets repoing it was because objections that our chaplain expressed in his prayers that we should look out for least among us paul ryan should tell us why,0,1
the president s speech last night included exactly what was expected equation of immigrants to criminals hollow promises on infrastructure and a promotion of policies that will hu american workers my statement,0,1
<unk> current air quality for mendocino county ca at 9 am pdt paicle pollution 2 5 <unk> reached unhealthy,0,1
i am grateful that the u s house of representatives has decided to implement mandatory anti-harassment & anti-discrimination trainings for all members & staff to protect everyone who serves our country in capitol hill & at home,0,1
the united states must respond decisively to the syrian government s heinous chemical attacks on its own people we must join with our allies to show the assad regime and its suppoers the governments of russia and iran that these atrocities will not be tolerated 1/2,0,1
<unk> are you ready to get financially fit wsyx6 jobs <unk> is today at the grandview yard grand event center from <unk>,0,1
justicereform no rest for the weary we have moved from the senate to the house we have a packed room for our second briefing on the…,0,1
i thank the superintendent for his years of service in the usarmy and as the leader of westpoint_usma i wish him & his wife <unk> the best as they transition to civilian life,0,1
i met w/bright students from gonzales high school today who are working on a weather stations project in collaboration w/ noaa inspiring to see this tech being developed by the next generation of scientists & engineers we must continue to suppo them & the work they are doing,0,1
want to hear more about what s going on in our country and how to get involved tune in to wbez 91 5 fm this,0,1
saturday is national take back day – a great oppounity for everyone to help fight the growing opioid epidemic <unk> has put together this great map of take back locations in our community …,0,1
<unk> congressman talks straight with constituents on challenging times ahead mikecapuano ldforry …,0,1
congressman joe knollenberg was a friend and true champion for the state of michigan he committed his life to serving our country in the military and in congress & changed the state he loved for the better our thoughts & prayers are with his wife <unk> and his family,0,1
thank you for your suppo,0,1
today we remember the six million jews and millions of others brutally murdered during the holocaust we can t be complacent we can t be silent we can t ever forget and we must combat genocide in our own time yom ha shoah holocaust remembrance,0,1
to the victims and loved ones impacted by today s senseless act of violence in sutherland springs you are in our thoughts and prayers,0,1
excited to announce 2 million in epa brownfields grants for southern & <unk> maine the brownfields program is vital to helping our state clean up polluted sites so they can be assets to the community rather than a burden mepolitics more info …,0,1
this christmas eve my thoughts are with our brave servicemembers overseas away from their families please keep them in your prayers and may they safely return home soon,0,1
this is why i m pushing for a produce prescription pilot in the next farm bill ⬇️,0,1
alleged cocaine dealers having a good night in wv campaign results,0,1
honored to meet the firefighters who saved 100 hikers trapped by eagle creek fire,0,1
chapel hill middle recognizes the impoance of s t e meducation -- thank you georgiapower for doing your pa to help our children compete in the digital world powering education,0,1
staed off today w/ residents of the academy in boulder giving an update on everything in washington love hearing from seniors in my community their perspectives provide tremendous insight,0,1
<unk> thank you reprichardneal for a wonderful meeting yesterday and for your suppo of the bold act and making alzheimer s a…,0,1
this letter aims to ensure that the limited resources we currently have available at the federal level are directed at those communities that have been most heavily impacted by the opioidcrisis,0,1
<unk> inspirational night with friends at the children s home society s imagine gala in suppo of joshua house & mo elementary …,0,1
pumped to cheer on the best team out there — dodgers on opening day lets go dodgers ⚾️,0,1
<unk> has engineers designing baggage upgrade now <unk> construction rfp out next month,0,1
rogue officers in the police depament damage an otherwise strong institution officers who lie and beat innocent civilians must be held accountable …,0,1
<unk> bettymccollum04 with the 🔥 i ve held back on doing this as some of my colleagues have but i m going to say it clearly and…,0,1
in order for these questions to be answered this investigation must be protected congress should pass the special counsel independence and integrity act first thing when we reconvene there is too much at stake follow the facts …,0,1
fwd_us queen of the hill is a rarely used rule and a sign that members of congress from both paies are frustrated that there has been…,0,1
no one working on the ground wants this republicans proposed this in the 80s – it s been tried and it has failed egregious sentencing will not alleviate any root causes of this epidemic …,0,1
repjeffries blasted so-called balanced budget amendment as phony effo to promote fiscal responsibility republicans burned down our…,0,1
very productive problem solvers caucus meeting with special guests former pennsylvania governor <unk> and former transpoation secretary <unk> we talked about the critical need to invest in our nation s infrastructure,0,1
thank you to everyone who was able to suppo valley children s hospital <unk> and the great work they are doing in their cancer and blood disorders center yesterday together we are building a stronger and healthier valley …,0,1
stopped by mid island collision this morning to honor bob <unk> who donated over four thousand coats today to families in need bob s selfless dedication to the community is something we all should strive for ny03,0,1
in august i brought you along as i toured the first congressional district now here s a chance to see what goes on in just a few days in washington,0,1
i couldn t imagine anyone better to represent milwaukee tonight kencen you make our great city proud keep up the hard work and dedication tonight is just the beginning …,0,1
the use of chemical weapons against innocent civilians is a crime against humanity if assad is guilty of this heinous attack he must be held accountable by the u s and our allies,0,1
two more days of high school voter registrations and assemblies across davidson county project register t n,0,1
don t believe realdonaldtrump for a minute he wanted to fire andrew mccabe in december and did it this spring speakerryan must bring a bill to the house floor to ensure that robe mueller s investigation is safe from obstruction by the white house …,0,1
thank you dundee pharmacy for inviting me to visit and learn more about the challenges and oppounities facing independent community pharmacies on the front lines of our health care system brad at your business,0,1
today fema announced it is ending aid to pueo rico sotu2018 sotu,0,1
prescription drug costs have skyrocketed in recent years in just over a year the prices of 20 common prescription drugs more than tripled americans deserve a solution and suppo a number of different approaches looking forward to potus proposal this afternoon,0,1
visited <unk> & micro systems engineering inc in lake oswego top innovators in the medical device field providing many local jobs,0,1
discussed impt local & national veterans issues at vfwhq s li <unk> on sunday thank you for your service to our country & our veterans,0,1
people who cannot vote cannot lead <unk> urged the nation to address race and povey too much remains the same what can congress do to close the <unk> gap here are some ideas,0,1
i introduced the clean water panership act <unk> in pa to encourage every state to use a program similar to virginia s for the specific purpose of improving water quality,0,1
proud to celebrate roe v wade with some of my good friends,0,1
dyk arva marie johnson joined the capitol police force in 1974 becoming the first female officer the first uniformed female officer her <unk> career as an officer spanned the most comprehensive security changes in the history of the capitol national police week <unk>,0,1
my bipaisan student <unk> addition strategy will help protect student athletes from the opioid crisis which caused the deaths of over 42 000 americans in 2016 alone including 5 300 americans between the ages of 15 and 24 it s time to act,0,1
usnationalguard please join us in sending thoughts and prayers to these nine <unk> airmen their families friends loved o…,0,1
<unk> thank you rep ben ray <unk> for visiting our business looking forward to working with you to positively impact nm s econom…,0,1
this week i had honor of speaking at recognizing inspirational school employees award ceremony to recognize my constituent maria <unk> who works as the librarian at ocean view junior high school in oxnard thank you for all of your tireless amazing work for our students,0,1
what he said,0,1
<unk> it s time to prepare for high winds and tropical downpours charge cell phones bring outside furniture inside watch for…,0,1
one of the biggest concerns i hear from rural areas is lack of access to broadband congress must fund infrastructure that will get them connected happy to speak at the rural development and utilities service broadband workshop in <unk> yesterday to discuss solutions,0,1
